chain,dish,assigned_key,photo_file
リンガーハット,ハイボール,whisky,/static/media/food/whisky.jpg
リンガーハット,ピリカラ味噌,,(tile)
リンガーハット,半熟卵,tamago_egg,/static/media/food/tamago_egg.jpg
リンガーハット,煮卵,tamago_egg,/static/media/food/tamago_egg.jpg
レインボーカフェ-•-東京アメリカンクラブ,本日のメイン、サイドサラダ、本日のスープ付き,soup_miso,/static/media/food/soup_miso.jpg
レインボーカフェ-•-東京アメリカンクラブ,ツナメルト,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,チキンガパオ,karaage_chicken,/static/media/food/karaage_chicken.jpg
レインボーカフェ-•-東京アメリカンクラブ,レインボー「ステーキ丼」,donburi_rice,/static/media/food/donburi_rice.jpg
レインボーカフェ-•-東京アメリカンクラブ,地中海風チキン,karaage_chicken,/static/media/food/karaage_chicken.jpg
レインボーカフェ-•-東京アメリカンクラブ,レッドベルベットケーキ,cake_dessert,/static/media/food/cake_dessert.png
レインボーカフェ-•-東京アメリカンクラブ,レインボー ヘルスバー,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,パンシアードサーモン,sushi_salmon,/static/media/food/sushi_salmon.jpg
レインボーカフェ-•-東京アメリカンクラブ,鶏むね肉の炭火焼き (プレーンまたはケイジャンスパイス),donut,/static/media/food/donut.jpg
レインボーカフェ-•-東京アメリカンクラブ,新バリューセット,teishoku,/static/media/food/teishoku.jpg
レインボーカフェ-•-東京アメリカンクラブ,スモークブリスケットバーガー,burger_classic,/static/media/food/burger_classic.jpg
レインボーカフェ-•-東京アメリカンクラブ,レッドチェダー、プロボローネ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ベーコン,bacon_dish,
レインボーカフェ-•-東京アメリカンクラブ,アボカド,salad_green,
レインボーカフェ-•-東京アメリカンクラブ,ファラフェルラップ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ベジタリアンケサディーヤ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,スモークブリスケットを追加してテキサス風に,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,BLT,sandwich,/static/media/food/sandwich.jpg
レインボーカフェ-•-東京アメリカンクラブ,スモークチキンクラブサンドイッチ,sandwich,/static/media/food/sandwich.jpg
レインボーカフェ-•-東京アメリカンクラブ,中華風チキンサラダ,salad_green,
レインボーカフェ-•-東京アメリカンクラブ,クリスピーバッファローチキンサンドイッチ,sandwich,/static/media/food/sandwich.jpg
レインボーカフェ-•-東京アメリカンクラブ,クリスピーカラマリ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,チーズバーガー,burger_cheese,/static/media/food/burger_cheese.jpg
レインボーカフェ-•-東京アメリカンクラブ,10オンス (280g) サーロインステーキ炭火焼き,steak_plate,/static/media/food/steak_plate.jpg
レインボーカフェ-•-東京アメリカンクラブ,6オンス (170g) リブステーキグリル,steak_plate,/static/media/food/steak_plate.jpg
レインボーカフェ-•-東京アメリカンクラブ,5オンス (140g) ニュージーランド産牛フィレ肉の炭火焼き,steak_plate,/static/media/food/steak_plate.jpg
レインボーカフェ-•-東京アメリカンクラブ,伝統的なボロネーゼ,pasta,/static/media/food/pasta.jpg
レインボーカフェ-•-東京アメリカンクラブ,マリナーラ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,スモークポークソーセージのアラビアータ,sausage,/static/media/food/sausage.jpg
レインボーカフェ-•-東京アメリカンクラブ,プリマヴェーラ アルフレッドクリーム,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,焼きそば,yakisoba,/static/media/food/yakisoba.jpg
レインボーカフェ-•-東京アメリカンクラブ,だしうどん,udon,/static/media/food/udon.jpg
レインボーカフェ-•-東京アメリカンクラブ,海老天ぷら2尾,tempura,/static/media/food/tempura.jpg
レインボーカフェ-•-東京アメリカンクラブ,甘いきつね揚げ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,半熟卵,tamago_egg,/static/media/food/tamago_egg.jpg
レインボーカフェ-•-東京アメリカンクラブ,4種のチーズとイチジク,cheese_plate,
レインボーカフェ-•-東京アメリカンクラブ,クラシックマルゲリータ,pizza,/static/media/food/pizza.jpg
レインボーカフェ-•-東京アメリカンクラブ,スペイン産イベリコ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ディアボラ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,カプリチョーザ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,フライドポテト,french_fries,/static/media/food/french_fries.jpg
レインボーカフェ-•-東京アメリカンクラブ,ケイジャンポテト,french_fries,/static/media/food/french_fries.jpg
レインボーカフェ-•-東京アメリカンクラブ,オニオンリング,onion_rings,/static/media/food/onion_rings.jpg
レインボーカフェ-•-東京アメリカンクラブ,クリーミーマッシュポテト,french_fries,/static/media/food/french_fries.jpg
レインボーカフェ-•-東京アメリカンクラブ,蒸しブロッコリー,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,バターソテーのブロッコリー,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,白米または玄米,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,クラシックアメリカンアップルパイ,donut,/static/media/food/donut.jpg
レインボーカフェ-•-東京アメリカンクラブ,特製キャロットケーキ,cake_dessert,/static/media/food/cake_dessert.png
レインボーカフェ-•-東京アメリカンクラブ,ベイクドストロベリーチーズケーキ,cake_dessert,/static/media/food/cake_dessert.png
レインボーカフェ-•-東京アメリカンクラブ,ソフトクリーム,soft_serve,/static/media/food/soft_serve.jpg
レインボーカフェ-•-東京アメリカンクラブ,サーティワン アイスクリーム ミニカップ,icecream_parfait,/static/media/food/icecream_parfait.jpg
レインボーカフェ-•-東京アメリカンクラブ,キャラメルリボン,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,バニラ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ベリーベリーストロベリー,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,チョコレートチップ,chocolate,/static/media/food/chocolate.jpg
レインボーカフェ-•-東京アメリカンクラブ,ポッピングシャワー,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,オレンジシャーベット,icecream_parfait,/static/media/food/icecream_parfait.jpg
レインボーカフェ-•-東京アメリカンクラブ,手作りバナナココナッツ,nuts_snack,/static/media/food/nuts_snack.png
レインボーカフェ-•-東京アメリカンクラブ,マンゴータンゴ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,手作りベリーシトラスオート,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ミックスベリー,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,以下のヘルシーブースターを追加できます,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,7歳以上,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,3〜6歳,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ストリーマーコーヒーカンパニー TAC オリジナルプレミアムドリップ,coffee,/static/media/food/coffee.jpg
レインボーカフェ-•-東京アメリカンクラブ,おかわり無料,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,マキアート,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,カプチーノ,coffee,/static/media/food/coffee.jpg
レインボーカフェ-•-東京アメリカンクラブ,カフェラテ,coffee,/static/media/food/coffee.jpg
レインボーカフェ-•-東京アメリカンクラブ,ミルク変更：豆乳,milk_drink,/static/media/food/milk_drink.jpg
レインボーカフェ-•-東京アメリカンクラブ,オーツ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,アーモンド,nuts_snack,/static/media/food/nuts_snack.png
レインボーカフェ-•-東京アメリカンクラブ,ホットティー,tea_matcha,/static/media/food/tea_matcha.jpg
レインボーカフェ-•-東京アメリカンクラブ,アイスティー飲み放題,tea_matcha,/static/media/food/tea_matcha.jpg
レインボーカフェ-•-東京アメリカンクラブ,自家製ジンジャーエール,cola_drink,/static/media/food/cola_drink.jpg
レインボーカフェ-•-東京アメリカンクラブ,クランベリーとレモングラスのレモネード,lemonade,/static/media/food/lemonade.jpg
レインボーカフェ-•-東京アメリカンクラブ,自家製バニラコーラ,cola_drink,/static/media/food/cola_drink.jpg
レインボーカフェ-•-東京アメリカンクラブ,フレッシュオレンジジュース,juice_beverage,/static/media/food/juice_beverage.jpg
レインボーカフェ-•-東京アメリカンクラブ,自家製レモンスカッシュ,lemonade,/static/media/food/lemonade.jpg
レインボーカフェ-•-東京アメリカンクラブ,アーノルドパーマー飲み放題,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ハイビスカスレモネード飲み放題,lemonade,/static/media/food/lemonade.jpg
レインボーカフェ-•-東京アメリカンクラブ,ソーダ飲み放題,juice_beverage,/static/media/food/juice_beverage.jpg
レインボーカフェ-•-東京アメリカンクラブ,缶ソーダ,juice_beverage,/static/media/food/juice_beverage.jpg
レインボーカフェ-•-東京アメリカンクラブ,ジュース,juice_beverage,/static/media/food/juice_beverage.jpg
レインボーカフェ-•-東京アメリカンクラブ,ミルク＆代替乳,milk_drink,/static/media/food/milk_drink.jpg
レインボーカフェ-•-東京アメリカンクラブ,チョコレートミルク,milk_drink,/static/media/food/milk_drink.jpg
レインボーカフェ-•-東京アメリカンクラブ,シェイク,smoothie,/static/media/food/smoothie.jpg
レインボーカフェ-•-東京アメリカンクラブ,サンペレグリノ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,アクアパンナ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ウォッカトニック,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ジン＆トニック,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,テキーラトニック,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,トムコリンズ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ケープコッド,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,キューバリブレ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ハイボール,whisky,/static/media/food/whisky.jpg
レインボーカフェ-•-東京アメリカンクラブ,テキーラサンライズ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,クラシックミュール,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ジンとグレープフルーツ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,レモンラズベリーモヒート,cocktail,/static/media/food/cocktail.jpg
レインボーカフェ-•-東京アメリカンクラブ,クラシックマルガリータ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,マンゴーマルガリータ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,サントリー ザ・プレミアム・モルツ (生),,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ハイネケン (生),,(tile)
レインボーカフェ-•-東京アメリカンクラブ,トレーダーズ セッションIPA (ボトル),,(tile)
レインボーカフェ-•-東京アメリカンクラブ,アサヒ スーパードライ (ボトル),,(tile)
レインボーカフェ-•-東京アメリカンクラブ,サントリー オールフリー (ボトル),,(tile)
レインボーカフェ-•-東京アメリカンクラブ,ビア・デ・ザミ 0.0 (ボトル),,(tile)
レインボーカフェ-•-東京アメリカンクラブ,NV シャンドン,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,NV モエ・エ・シャンドン ブリュット アンペリアル,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2021 レ・サンク・ヴァレ・ブラン,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2023 アリー・ベイ ソーヴィニヨン・ブラン,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2022 シャノン・リッジ ソーヴィニヨン・ブラン,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2022 チャールズ・スミス イヴ シャルドネ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2020 レ・サンク・ヴァレ・ルージュ,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2021 チニョモロ ペペ・ネロ プリミティーヴォ,tea_matcha,/static/media/food/tea_matcha.jpg
レインボーカフェ-•-東京アメリカンクラブ,2011 シャノン・リッジ カベルネ・ソーヴィニヨン,,(tile)
レインボーカフェ-•-東京アメリカンクラブ,2022 ソコル・ブロサー エヴォリューション ピノ・ノワール,,(tile)
ロイヤルホスト,黒毛和牛とゴーダチーズの欧風カレー,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,国産豚肩ロースを煮込んだ魅惑のポークカレー,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,気仙沼産メカジキグリルの南国風ココナッツカレー,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,〈ロイヤルホスト55周年記念メニュー〉 ロイヤルホスト ジャワ風ドライカレー＆カシミール ～野菜のハーフテリーヌ添え～,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,Good JAPAN御膳 黒×黒ハンバーグハッシュドビーフと洋風蟹玉ごはん膳,gohan_rice,
ロイヤルホスト,薩摩川内鰻と野菜のテリーヌ ～ゆずぽん酢風味～,unagi,/static/media/food/unagi.jpg
ロイヤルホスト,国産じゃがいもの冷製ビシソワーズ ～クリーム仕立て～,,(tile)
ロイヤルホスト,ココアナナス ～ココナッツ香るパイナップルドリンク～,cocoa_drink,/static/media/food/cocoa_drink.jpg
ロイヤルホスト,ビシソワーズセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ビシソワーズスペシャルセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,夏の冷たい前菜・ドリンクセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,メロン＆ココナッツのブリュレパフェ,icecream_parfait,/static/media/food/icecream_parfait.jpg
ロイヤルホスト,メロンのパフェ,icecream_parfait,/static/media/food/icecream_parfait.jpg
ロイヤルホスト,メロンのマリネ＆ブランマンジェ,,(tile)
ロイヤルホスト,プチメロンパフェ,icecream_parfait,/static/media/food/icecream_parfait.jpg
ロイヤルホスト,【販売時間 14時～18時まで】メロンデザートプレート（ドリンク付）,,(tile)
ロイヤルホスト,ロイヤルのオニオングラタンスープ,soup_miso,/static/media/food/soup_miso.jpg
ロイヤルホスト,オマール海老のクリームスープ ～BISQUE～,soup_miso,/static/media/food/soup_miso.jpg
ロイヤルホスト,コーンのポタージュ,soup_corn,
ロイヤルホスト,食いしんぼうのシェフサラダ,salad_green,
ロイヤルホスト,グリルチキンサラダ,salad_green,
ロイヤルホスト,ケールサラダ ～ピーナッツオイルドレッシング～,salad_green,
ロイヤルホスト,ケールサラダ ～グリーンゴッデスドレッシング～,salad_green,
ロイヤルホスト,アンガスサーロインステーキサラダ,salad_green,
ロイヤルホスト,ちいさなビーフシチュー,,(tile)
ロイヤルホスト,フライドチキン＆オニオンリング,onion_rings,/static/media/food/onion_rings.jpg
ロイヤルホスト,フライドチキン,karaage_chicken,/static/media/food/karaage_chicken.jpg
ロイヤルホスト,フライドポテト,french_fries,/static/media/food/french_fries.jpg
ロイヤルホスト,黒胡椒＆パルミジャーノ・レッジャーノのフライドポテト,french_fries,/static/media/food/french_fries.jpg
ロイヤルホスト,粗挽きソーセージのグリル,sausage,/static/media/food/sausage.jpg
ロイヤルホスト,牡蠣フライ,fry_seafood,/static/media/food/fry_seafood.jpg
ロイヤルホスト,オマール海老のグリル,sushi_shrimp,
ロイヤルホスト,黒×黒ハンバーグ～ブラウンバターソース目玉焼き付～,tamago_egg,/static/media/food/tamago_egg.jpg
ロイヤルホスト,黒×黒ハンバーグ～ガーリッククリームソース～,yakiniku_steak,/static/media/food/yakiniku_steak.jpg
ロイヤルホスト,黒×黒ハンバーグ＆牡蠣フライ～ブラウンバターソース～,fry_seafood,/static/media/food/fry_seafood.jpg
ロイヤルホスト,黒×黒ハンバーグ＆スパイシーチキン～ブラウンバターソース目玉焼き付～,tamago_egg,/static/media/food/tamago_egg.jpg
ロイヤルホスト,ビーフシチューハンバーグ,yakiniku_steak,/static/media/food/yakiniku_steak.jpg
ロイヤルホスト,ハンバーグ＆アンガスサーロインステーキ ～ドミグラスバターソース～,steak_plate,/static/media/food/steak_plate.jpg
ロイヤルホスト,ハンバーグ＆天然海老フライと紅ずわい蟹のクリームコロッケ,korokke,/static/media/food/korokke.jpg
ロイヤルホスト,あつあつ鉄板 和風ハンバーグ ～おろし醤油ソース～,yakiniku_steak,/static/media/food/yakiniku_steak.jpg
ロイヤルホスト,225gアンガスサーロインステーキ,steak_plate,/static/media/food/steak_plate.jpg
ロイヤルホスト,厚切りワンポンドステーキ,steak_plate,/static/media/food/steak_plate.jpg
ロイヤルホスト,100gアンガスサーロインステーキ＆天然海老フライと紅ずわい蟹のクリームコロッケ,korokke,/static/media/food/korokke.jpg
ロイヤルホスト,225gアンガスサーロインステーキ＆天然海老フライと紅ずわい蟹のクリームコロッケ,korokke,/static/media/food/korokke.jpg
ロイヤルホスト,100gアンガスサーロインステーキ＆ガーリックピラフ,chahan,/static/media/food/chahan.jpg
ロイヤルホスト,アンガスサーロインステーキ＆ポルチーニクリームのリゾット仕立て,risotto,/static/media/food/risotto.jpg
ロイヤルホスト,コスモドリア,doria,/static/media/food/doria.jpg
ロイヤルホスト,ロイヤルのシーフードドリア,doria,/static/media/food/doria.jpg
ロイヤルホスト,海老とチキンのマカロニグラタン,gratin,/static/media/food/gratin.jpg
ロイヤルホスト,ロイヤルオムライス with 天然海老フライ＆紅ずわい蟹のクリームコロッケ,omurice,/static/media/food/omurice.jpg
ロイヤルホスト,ロイヤルオムライス ～ハッシュドビーフソース～,omurice,/static/media/food/omurice.jpg
ロイヤルホスト,ビーフシチューオムライス,omurice,/static/media/food/omurice.jpg
ロイヤルホスト,ロイヤルオムライス （ビーフシチュー） with 黒×黒ハンバーグ,omurice,/static/media/food/omurice.jpg
ロイヤルホスト,国産豚ポークロースステーキ ～ジンジャーバターソース～,steak_plate,/static/media/food/steak_plate.jpg
ロイヤルホスト,国産豚と彩り野菜の黒酢ソース＆雑穀ごはん,gohan_rice,
ロイヤルホスト,あつあつ鉄板チキングリル ～ドミグラスバターソース～,karaage_chicken,/static/media/food/karaage_chicken.jpg
ロイヤルホスト,真鯛・海老・牡蠣のあつあつグリル ～温野菜添え～,sushi_shrimp,
ロイヤルホスト,ロースかつ膳 特製かつソース ごはん・味噌汁・漬物付,tonkatsu_pork,/static/media/food/tonkatsu_pork.jpg
ロイヤルホスト,ロースかつ膳 ドミグラスソース ごはん・味噌汁・漬物付,tonkatsu_pork,/static/media/food/tonkatsu_pork.jpg
ロイヤルホスト,ミックスフライ ～牡蠣フライ・天然海老フライ・紅ずわい蟹のクリームコロッケ～,fry_seafood,/static/media/food/fry_seafood.jpg
ロイヤルホスト,ビーフジャワカレー,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,カシミールビーフカレー,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,NIKUVEGE ベジタブルカレー＆雑穀ごはん,gohan_rice,
ロイヤルホスト,国産豚ときのこのポルチーニクリームソースのスパゲッティ,pasta,/static/media/food/pasta.jpg
ロイヤルホスト,海の幸のフェットチーネ,,(tile)
ロイヤルホスト,グリルチキンサラダ ブランチセット ～英国風パン、選べるスープ付～,salad_green,
ロイヤルホスト,アンガスサーロインステーキサラダ ブランチセット ～英国風パン、選べるスープ付～,salad_green,
ロイヤルホスト,ハムとベーコンとチキンのクラブハウスサンド,burger_classic,/static/media/food/burger_classic.jpg
ロイヤルホスト,パンケーキ,pancakes,
ロイヤルホスト,フレンチトースト,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,チェリージュビリー風ソースのパンケーキ,pancakes,
ロイヤルホスト,チョコファッジソースのパンケーキ,pancakes,
ロイヤルホスト,チェリージュビリー風ソースのフレンチトースト,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,チョコファッジソースのフレンチトースト,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,ライス,gohan_rice,
ロイヤルホスト,英国風パン,,(tile)
ロイヤルホスト,雑穀ごはん（160g）,gohan_rice,
ロイヤルホスト,スペシャルセット ライス付,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,スペシャルセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ケールサラダ・デザートセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,オニオングラタンスープセット ライス付,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,オニオングラタンスープセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,スープ・ライスセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,スープセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ライスセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,プチ・ハッピー デザートセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,プレミアム・プチデザートセット,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ホットファッジサンデー,icecream_parfait,/static/media/food/icecream_parfait.jpg
ロイヤルホスト,ヨーグルトジャーマニー,,(tile)
ロイヤルホスト,キャラメルナッツブリュレ,nuts_snack,/static/media/food/nuts_snack.png
ロイヤルホスト,コーヒーゼリーサンデー,icecream_parfait,/static/media/food/icecream_parfait.jpg
ロイヤルホスト,ロイヤルの白玉クリームあんみつ,anmitsu,/static/media/food/anmitsu.jpg
ロイヤルホスト,ダブルチョイスアイス,icecream_parfait,/static/media/food/icecream_parfait.jpg
ロイヤルホスト,ドリンクバー,,(tile)
ロイヤルホスト,単品ドリンク（ドリンクバー店舗では販売しておりません。）,,(tile)
ロイヤルホスト,KIRIN 一番搾り＜生＞ （小）,,(tile)
ロイヤルホスト,KIRIN 一番搾り＜生＞ （中）,,(tile)
ロイヤルホスト,キリン グリーンズフリー,,(tile)
ロイヤルホスト,キリン クラシックラガー（中ビン）,,(tile)
ロイヤルホスト,ハイボール 陸,whisky,/static/media/food/whisky.jpg
ロイヤルホスト,レモンサワー,chuhai,/static/media/food/chuhai.jpg
ロイヤルホスト,獺祭 純米大吟醸 磨き三割九分 ミニボトル（180ml）,sake_drink,/static/media/food/sake_drink.jpg
ロイヤルホスト,グラスワイン（白）,wine_drink,/static/media/food/wine_drink.jpg
ロイヤルホスト,グラスワイン（赤）,wine_drink,/static/media/food/wine_drink.jpg
ロイヤルホスト,デキャンタワイン（白）,wine_drink,/static/media/food/wine_drink.jpg
ロイヤルホスト,デキャンタワイン（赤）,wine_drink,/static/media/food/wine_drink.jpg
ロイヤルホスト,カッシェロ・デル・ディアブロ（白）ミニボトル,,(tile)
ロイヤルホスト,カッシェロ・デル・ディアブロ（赤）ミニボトル,,(tile)
ロイヤルホスト,ボルドー ボー・メーヌ ブラン（白）フルボトル,,(tile)
ロイヤルホスト,ボルドー ボー・メーヌ ルージュ（赤）フルボトル,,(tile)
ロイヤルホスト,アンジュエール ノワール 375ml,,(tile)
ロイヤルホスト,【平日ランチ限定】 気仙沼産メカジキグリルの南国風ココナッツカレースペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,【平日ランチ限定】 〈ロイヤルホスト55周年記念メニュー〉 ロイヤルホスト ジャワ風ドライカレー＆カシミールランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,グリルチキンサラダスペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,黒×黒ハンバーグスペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ロイヤルオムライス ～ハッシュドビーフソース～ スペシャルランチ,omurice,/static/media/food/omurice.jpg
ロイヤルホスト,トリプルグリル ～ドミグラスソース～ スペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,カシミールビーフカレースペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,あつあつ鉄板チキングリル ～ドミグラスバターソース～ スペシャルランチ,karaage_chicken,/static/media/food/karaage_chicken.jpg
ロイヤルホスト,コスモドリアスペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ロイヤルのシーフードドリアスペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ナスと挽き肉のボロネーゼのスパゲッティスペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,国産豚ときのこのポルチーニクリームソースのスパゲッティスペシャルランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,（月）国産豚のグリル特製焼肉ソース＆春巻ランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,（火・水）チキンのポルチーニクリームランチ ～ドミグラスソース～,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,（木・金）チキンカツ南蛮ソースランチ,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,100gアンガスサーロインステーキ＆ガーリックピラフランチ（スープ付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,アンガスサーロインステーキサラダランチ（スープ・パン付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,黒×黒ハンバーグランチ（スープ・ライス付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,あつあつ鉄板和風ハンバーグランチ ～おろし醤油ソース～（スープ・ライス付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,トリプルグリルランチ～ドミグラスソース～（スープ・ライス付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,国産豚と彩り野菜の黒酢ソース＆雑穀ごはんランチ（スープ付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,国産豚ポークロースステーキランチ ～ジンジャーバターソース～（スープ・ライス付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,あつあつ鉄板チキングリル ～ドミグラスバターソース～ ランチ（スープ・ライス付）,karaage_chicken,/static/media/food/karaage_chicken.jpg
ロイヤルホスト,国産豚ときのこのポルチーニクリームソースのスパゲッティランチ（サラダ付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ナスと挽き肉のボロネーゼのスパゲッティ ランチ（サラダ付）,pasta,/static/media/food/pasta.jpg
ロイヤルホスト,食いしんぼうのシェフサラダランチ（スープ・パン付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,グリルチキンサラダランチ（スープ・パン付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,カシミールビーフカレーランチ（サラダ付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,NIKUVEGE ベジタブルカレー＆雑穀ごはんランチ（サラダ付）,salad_green,
ロイヤルホスト,ロイヤルのカツカレーランチ（サラダ付）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,ロイヤルホストモーニング ～コーンのポタージュ・サラダ付～,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,フライドエッグプレート（モーニング英国風パン）,fry_seafood,/static/media/food/fry_seafood.jpg
ロイヤルホスト,スクランブルエッグプレート（トースト）,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,野菜オムレツモーニング～コーンのポタージュ・サラダ付～,salad_green,
ロイヤルホスト,野菜オムレツプレート（トースト）,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,野菜オムレツプレート（モーニング英国風パン）,toast_breakfast,/static/media/food/toast_breakfast.jpg
ロイヤルホスト,フルハウスブレックファスト,,(tile)
ロイヤルホスト,エッグベネディクトパンケーキ～サラダ・ヨーグルト付～,salad_green,
ロイヤルホスト,朝の和定食（銀鮭・フライドエッグ・ごはん・味噌汁・焼のり）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,フライドエッグ和定食（ベーコン・ソーセージ・ごはん・味噌汁・焼のり）,teishoku,/static/media/food/teishoku.jpg
ロイヤルホスト,朝の和風ハンバーグ膳（ごはん・味噌汁・サラダ・漬物・焼のり）,yakiniku_steak,/static/media/food/yakiniku_steak.jpg
ロイヤルホスト,モーニングビーフジャワカレー,curry_rice,/static/media/food/curry_rice.jpg
ロイヤルホスト,アサイーボウル＆パンケーキセット～サラダ付～,salad_green,
